http://www.sci.hkbu.edu.hk/eng/about-us/vision-mission
Faculty of Science, Hong Kong Baptist University
[1946, md]
[1947, a]
[1948, class]
[1949, upperleft]
[1950, href]
[1951, style]
[1952, padding]
[1953, left]
[1954, px]
[1955, padding]
[1956, right]
[1957, px]
[1958, font]
[1959, size]
[1960, px]
[1961, border]
[1962, px]
[1963, solid]
[1964, transparent]
[1965, onclick]
[1966, changefont]
[1967, a]
[1968, a]
[1969, li]
[1970, li]
[1971, class]
[1972, hidden]
[1973, lg]
[1974, hidden]
[1975, md]
[1976, a]
[1977, class]
[1978, upperleft]
[1979, href]
[1980, style]
[1981, padding]
[1982, left]
[1983, px]
[1984, padding]
[1985, right]
[1986, px]
[1987, font]
[1988, size]
[1989, px]
[1990, border]
[1991, px]
[1992, solid]
[1993, transparent]
[1994, onclick]
[1995, changefont]
[1996, a]
[1997, a]
[1998, li]
[1999, ul]
[2000, div]
[2001, div]
[2002, div]
[2003, div]
[2004, script]
[2005, function]
[2006, changelang]
[2007, lang]
[2008, console]
[2009, log]
[2010, lang]
[2011, window]
[2012, location]
[2013, pathname]
[2014, if]
[2015, window]
[2016, location]
[2017, pathname]
[2018, indexof]
[2019, tch]
[2020, window]
[2021, location]
[2022, pathname]
[2023, indexof]
[2024, eng]
[2025, window]
[2026, location]
[2027, pathname]
[2028, indexof]
[2029, sch]
[2030, var]
[2031, tmp]
[2032, window]
[2033, location]
[2034, pathname]
[2035, substring]
[2036, window]
[2037, location]
[2038, pathname]
[2039, length]
[2040, console]
[2041, log]
[2042, tmp]
[2043, tmp]
[2044, if]
[2045, lang]
[2046, eng]
[2047, window]
[2048, location]
[2049, href]
[2050, lang]
[2051, window]
[2052, location]
[2053, pathname]
[2054, window]
[2055, location]
[2056, search]
[2057, window]
[2058, location]
[2059, hash]
[2060, else]
[2061, window]
[2062, location]
[2063, href]
[2064, lang]
[2065, tmp]
[2066, window]
[2067, location]
[2068, search]
[2069, window]
[2070, location]
[2071, hash]
[2072, function]
[2073, changefont]
[2074, size]
[2075, console]
[2076, log]
[2077, size]
[2078, inner]
[2079, container]
[2080, each]
[2081, function]
[2082, var]
[2083, k]
[2084, parseint]
[2085, this]
[2086, css]
[2087, font]
[2088, size]
[2089, var]
[2090, redsize]
[2091, k]
[2092, number]
[2093, size]
[2094, this]
[2095, css]
[2096, font]
[2097, size]
[2098, redsize]
[2099, var]
[2100, con]
[2101, document]
[2102, getelementsbyclassname]
[2103, inner]
[2104, container]
[2105, var]
[2106, con]
[2107, con]
[2108, if]
[2109, window]
[2110, location]
[2111, pathname]
[2112, eng]
[2113, window]
[2114, location]
[2115, pathname]
[2116, tch]
[2117, window]
[2118, location]
[2119, pathname]
[2120, sch]
[2121, console]
[2122, log]
[2123, geee]
[2124, con]
[2125, document]
[2126, getelementbyid]
[2127, nt]
[2128, con]
[2129, console]
[2130, log]
[2131, con]
[2132, con]
[2133, con]
[2134, console]
[2135, log]
[2136, window]
[2137, location]
[2138, pathname]
[2139, bigfonts]
[2140, con]
[2141, size]
[2142, function]
[2143, bigfonts]
[2144, node]
[2145, size]
[2146, console]
[2147, log]
[2148, big]
[2149, fonts]
[2150, console]
[2151, log]
[2152, node]
[2153, console]
[2154, log]
[2155, all]
[2156, children]
[2157, length]
[2158, if]
[2159, typeof]
[2160, node]
[2161, undefined]
[2162, if]
[2163, node]
[2164, haschildnodes]
[2165, console]
[2166, log]
[2167, node]
[2168, children]
[2169, all]
[2170, style]
[2171, fontsize]
[2172, xx]
[2173, large]
[2174, if]
[2175, typeof]
[2176, node]
[2177, children]
[2178, undefined]
[2179, for]
[2180, var]
[2181, i]
[2182, i]
[2183, node]
[2184, children]
[2185, length]
[2186, i]
[2187, if]
[2188, typeof]
[2189, node]
[2190, children]
[2191, i]
[2192, undefined]
[2193, node]
[2194, children]
[2195, i]
[2196, console]
[2197, log]
[2198, node]
[2199, children]
[2200, i]
[2201, nodename]
[2202, node]
[2203, children]
[2204, i]
[2205, style]
[2206, fontsize]
[2207, node]
[2208, children]
[2209, i]
[2210, style]
[2211, fontsize]
[2212, if]
[2213, node]
[2214, children]
[2215, i]
[2216, nodename]
[2217, h]
[2218, node]
[2219, children]
[2220, i]
[2221, nodename]
[2222, h]
[2223, else]
[2224, if]
[2225, node]
[2226, children]
[2227, i]
[2228, nodename]
[2229, h]
[2230, node]
[2231, children]
[2232, i]
[2233, nodename]
[2234, h]
[2235, else]
[2236, if]
[2237, node]
[2238, children]
[2239, i]
[2240, classname]
[2241, page]
[2242, title]
[2243, if]
[2244, size]
[2245, node]
[2246, children]
[2247, i]
[2248, style]
[2249, fontsize]
[2250, medium]
[2251, if]
[2252, size]
[2253, node]
[2254, children]
[2255, i]
[2256, style]
[2257, fontsize]
[2258, large]
[2259, if]
[2260, size]
[2261, node]
[2262, children]
[2263, i]
[2264, style]
[2265, fontsize]
[2266, bigfonts]
[2267, node]
[2268, children]
[2269, i]
[2270, size]
[2271, script]
[2272, div]
[2273, id]
[2274, mbody]
[2275, div]
[2276, class]
[2277, mcontainer]
[2278, div]
[2279, class]
[2280, container]
[2281, div]
[2282, class]
[2283, row]
[2284, div]
[2285, class]
[2286, col]
[2287, sm]
[2288, col]
[2289, md]
[2290, noprint]
[2291, hidden]
[2292, xs]
[2293, hidden]
[2294, sm]
[2295, style]
[2296, height]
[2297, px]
[2298, div]
[2299, id]
[2300, sidebar]
[2301, wrapper]
[2302, style]
[2303, padding]
[2304, top]
[2305, px]
[2306, padding]
[2307, left]
[2308, px]
[2309, ul]
[2310, class]
[2311, sidebar]
[2312, nav]
[2313, li]
[2314, a]
[2315, href]
[2316, eng]
[2317, about]
[2318, us]
[2319, vision]
[2320, mission]
[2321, vision]
[2322, amp]
[2323, mission]
[2324, a]
[2325, li]
[2326, li]
[2327, a]
[2328, href]
[2329, eng]
[2330, about]
[2331, us]
[2332, faculty]
[2333, advisory]
[2334, committee]
[2335, faculty]
[2336, advisory]
[2337, committee]
[2338, a]
[2339, li]
[2340, li]
[2341, a]
[2342, href]
[2343, eng]
[2344, about]
[2345, us]
[2346, distinguished]
[2347, professor]
[2348, of]
[2349, science]
[2350, distinguished]
[2351, professor]
[2352, of]
[2353, science]
[2354, a]
[2355, li]
[2356, li]
[2357, a]
[2358, href]
[2359, eng]
[2360, about]
[2361, us]
[2362, faculty]
[2363, administration]
[2364, faculty]
[2365, administration]
[2366, a]
[2367, li]
[2368, li]
[2369, a]
[2370, href]
[2371, eng]
[2372, dean_office]
[2373, staff]
[2374, list]
[2375, a]
[2376, li]
[2377, ul]
[2378, div]
[2379, div]
[2380, div]
[2381, class]
[2382, col]
[2383, xs]
[2384, col]
[2385, sm]
[2386, col]
[2387, md]
[2388, inner]
[2389, container]
[2390, div]
[2391, class]
[2392, page]
[2393, title]
[2394, vision]
[2395, amp]
[2396, mission]
[2397, div]
[2398, ol]
[2399, class]
[2400, breadcrumb]
[2401, li]
[2402, class]
[2403, active]
[2404, a]
[2405, href]
[2406, about]
[2407, us]
[2408, a]
[2409, li]
[2410, li]
[2411, class]
[2412, active]
[2413, vision]
[2414, amp]
[2415, mission]
[2416, li]
[2417, ol]
[2418, div]
[2419, class]
[2420, image]
[2421, wrap]
[2422, div]
[2423, div]
[2424, id]
[2425, mcontent]
[2426, style]
[2427, margin]
[2428, top]
[2429, px]
[2430, p]
[2431, img]
[2432, class]
[2433, img]
[2434, responsive]
[2435, style]
[2436, padding]
[2437, top]
[2438, px]
[2439, src]
[2440, images]
[2441, vision_]
[2442, _]
[2443, x]
[2444, jpg]
[2445, alt]
[2446, p]
[2447, div]
[2448, style]
[2449, margin]
[2450, bottom]
[2451, px]
[2452, div]
[2453, style]
[2454, font]
[2455, size]
[2456, px]
[2457, padding]
[2458, left]
[2459, px]
[2460, our]
[2461, vision]
[2462, div]
[2463, div]
[2464, class]
[2465, col]
[2466, sm]
[2467, style]
[2468, height]
[2469, px]
[2470, padding]
[2471, left]
[2472, px]
[2473, background]
[2474, image]
[2475, url]
[2476, images]
[2477, bg]
[2478, mission]
[2479, list]
[2480, jpg]
[2481, p]
[2482, style]
[2483, font]
[2484, size]
[2485, px]
[2486, left]
[2487, px]
[2488, padding]
[2489, top]
[2490, px]
[2491, padding]
[2492, left]
[2493, px]
[2494, the]
[2495, faculty]
[2496, strives]
[2497, to]
[2498, play]
[2499, a]
[2500, leading]
[2501, role]
[2502, in]
[2503, science]
[2504, education]
[2505, and]
[2506, technological]
[2507, advancement]
[2508, by]
[2509, delivering]
[2510, excellence]
[2511, in]
[2512, teaching]
[2513, and]
[2514, learning]
[2515, conducting]
[2516, cutting]
[2517, edge]
[2518, academic]
[2519, and]
[2520, proactively]
[2521, contributing]
[2522, to]
[2523, the]
[2524, advancement]
[2525, of]
[2526, society]
[2527, p]
[2528, div]
[2529, div]
[2530, style]
[2531, font]
[2532, size]
[2533, px]
[2534, padding]
[2535, left]
[2536, px]
[2537, nbsp]
[2538, div]
[2539, div]
[2540, style]
[2541, font]
[2542, size]
[2543, px]
[2544, padding]
[2545, left]
[2546, px]
[2547, our]
[2548, mission]
[2549, div]
[2550, div]
[2551, class]
[2552, col]
[2553, sm]
[2554, style]
[2555, height]
[2556, px]
[2557, padding]
[2558, left]
[2559, px]
[2560, background]
[2561, image]
[2562, url]
[2563, images]
[2564, bg]
[2565, mission]
[2566, list]
[2567, jpg]
[2568, h]
[2569, style]
[2570, font]
[2571, size]
[2572, px]
[2573, text]
[2574, align]
[2575, left]
[2576, font]
[2577, weight]
[2578, bold]
[2579, padding]
[2580, left]
[2581, px]
[2582, comprehensive]
[2583, education]
[2584, h]
[2585, p]
[2586, style]
[2587, font]
[2588, size]
[2589, px]
[2590, left]
[2591, px]
[2592, padding]
[2593, top]
[2594, px]
[2595, padding]
[2596, left]
[2597, px]
[2598, to]
[2599, provide]
[2600, with]
[2601, a]
[2602, comprehensive]
[2603, education]
[2604, that]
[2605, fully]
[2606, develops]
[2607, their]
[2608, intellectual]
[2609, and]
[2610, personal]
[2611, strengths]
[2612, p]
[2613, div]
[2614, div]
[2615, class]
[2616, col]
[2617, sm]
[2618, smbox]
[2619, h]
[2620, style]
[2621, font]
[2622, size]
[2623, px]
[2624, text]
[2625, align]
[2626, left]
[2627, font]
[2628, weight]
[2629, bold]
[2630, padding]
[2631, left]
[2632, px]
[2633, innovative]
[2634, h]
[2635, p]
[2636, style]
[2637, font]
[2638, size]
[2639, px]
[2640, left]
[2641, px]
[2642, padding]
[2643, top]
[2644, px]
[2645, padding]
[2646, left]
[2647, px]
[2648, to]
[2649, engage]
[2650, in]
[2651, innovative]
[2652, high]
[2653, impact]
[2654, and]
[2655, leading]
[2656, edge]
[2657, that]
[2658, is]
[2659, recognized]
[2660, internationally]
[2661, p]
[2662, div]
[2663, div]
[2664, class]
[2665, col]
[2666, sm]
[2667, smbox]
[2668, h]
[2669, style]
[2670, font]
[2671, size]
[2672, px]
[2673, text]
[2674, align]
[2675, left]
[2676, font]
[2677, weight]
[2678, bold]
[2679, padding]
[2680, left]
[2681, px]
[2682, scientific]
[2683, literacy]
[2684, h]
[2685, p]
[2686, style]
[2687, font]
[2688, size]
[2689, px]
[2690, padding]
[2691, left]
[2692, px]
[2693, padding]
[2694, top]
[2695, px]
[2696, to]
[2697, promote]
[2698, scientific]
[2699, and]
[2700, technological]
[2701, literacy]
[2702, in]
[2703, society]
[2704, p]
[2705, div]
[2706, div]
[2707, style]
[2708, font]
[2709, size]
[2710, px]
[2711, padding]
[2712, left]
[2713, px]
[2714, padding]
[2715, top]
[2716, px]
[2717, p]
[2718, nbsp]
[2719, p]
[2720, p]
[2721, the]
[2722, faculty]
[2723, advocates]
[2724, cross]
[2725, disciplinary]
[2726, approaches]
[2727, with]
[2728, activities]
[2729, focused]
[2730, on]
[2731, the]
[2732, environment]
[2733, and]
[2734, health]
[2735, chemical]
[2736, biology]
[2737, data]
[2738, analytics]
[2739, and]
[2740, artificial]
[2741, intelligence]
[2742, we]
[2743, offer]
[2744, exceptional]
[2745, opportunities]
[2746, for]
[2747, interdisciplinary]
[2748, ventures]
[2749, and]
[2750, collaborations]
[2751, and]
[2752, aim]
[2753, to]
[2754, inspire]
[2755, to]
[2756, achieve]
[2757, academic]
[2758, excellence]
[2759, to]
[2760, leverage]
[2761, professional]
[2762, and]
[2763, intellectual]
[2764, demands]
[2765, our]
[2766, central]
[2767, facilities]
[2768, use]
[2769, the]
[2770, latest]
[2771, technologies]
[2772, for]
[2773, the]
[2774, development]
[2775, and]
[2776, implementation]
[2777, of]
[2778, advanced]
[2779, and]
[2780, innovative]
[2781, p]
[2782, div]
[2783, div]
[2784, div]
[2785, style]
[2786, margin]
[2787, bottom]
[2788, px]
[2789, nbsp]
[2790, div]
[2791, div]
[2792, div]
[2793, div]
[2794, class]
[2795, col]
[2796, sm]
[2797, col]
[2798, md]
[2799, div]
[2800, div]
[2801, div]
[2802, div]
[2803, script]
[2804, menu]
[2805, toggle]
[2806, click]
[2807, function]
[2808, e]
[2809, e]
[2810, wrapper]
[2811, toggleclass]
[2812, toggled]
[2813, script]
[2814, div]
[2815, div]
[2816, class]
[2817, navbar]
[2818, navbar]
[2819, default]
[2820, navbar]
[2821, fixed]
[2822, bottom]
[2823, div]
[2824, class]
[2825, container]
[2826, div]
[2827, class]
[2828, navbar]
[2829, header]
[2830, span]
[2831, class]
[2832, visible]
[2833, xs]
[2834, navbar]
[2835, brand]
[2836, span]
[2837, button]
[2838, type]
[2839, button]
[2840, class]
[2841, navbar]
[2842, toggle]
[2843, data]
[2844, toggle]
[2845, collapse]
[2846, data]
[2847, target]
[2848, lowerbar]
[2849, span]
[2850, class]
[2851, sr]
[2852, only]
[2853, toggle]
[2854, navigation]
[2855, span]
[2856, span]
[2857, class]
[2858, icon]
[2859, bar]
[2860, span]
[2861, span]
[2862, class]
[2863, icon]
[2864, bar]
[2865, span]
[2866, span]
[2867, class]
[2868, icon]
[2869, bar]
[2870, span]
[2871, button]
[2872, you]
[2873, ll]
[2874, want]
[2875, to]
[2876, use]
[2877, a]
[2878, responsive]
[2879, image]
[2880, option]
[2881, so]
[2882, this]
[2883, logo]
[2884, looks]
[2885, good]
[2886, on]
[2887, devices]
[2888, i]
[2889, recommend]
[2890, using]
[2891, something]
[2892, like]
[2893, retina]
[2894, js]
[2895, do]
[2896, a]
[2897, quick]
[2898, google]
[2899, search]
[2900, for]
[2901, it]
[2902, and]
[2903, you]
[2904, ll]
[2905, find]
[2906, it]
[2907, div]
[2908, div]
[2909, class]
[2910, collapse]
[2911, navbar]
[2912, collapse]
[2913, navbar]
[2914, ex]
[2915, collapse]
[2916, id]
[2917, lowerbar]
[2918, style]
[2919, overflow]
[2920, y]
[2921, visible]
[2922, ul]
[2923, class]
[2924, nav]
[2925, navbar]
[2926, nav]
[2927, navbar]
[2928, center]
[2929, id]
[2930, navigation]
[2931, li]
[2932, a]
[2933, style]
[2934, padding]
[2935, top]
[2936, px]
[2937, padding]
[2938, right]
[2939, px]
[2940, padding]
[2941, bottom]
[2942, px]
[2943, padding]
[2944, left]
[2945, px]
[2946, href]
[2947, http]
[2948, buwww]
[2949, hkbu]
[2950, edu]
[2951, hk]
[2952, eng]
[2953, main]
[2954, index]
[2955, jsp]
[2956, img]
[2957, style]
[2958, width]
[2959, px]
[2960, padding]
[2961, top]
[2962, px]
[2963, class]
[2964, img]
[2965, responsive]
[2966, src]
[2967, images]
[2968, bulogo_w]
[2969, png]
[2970, a]
[2971, a]
[2972, li]
[2973, li]
[2974, a]
[2975, href]
[2976, http]
[2977, www]
[2978, sci]
[2979, hkbu]
[2980, edu]
[2981, hk]
[2982, eng]
[2983, page]
[2984, page]
[2985, contact]
[2986, us]
[2987, enquiry]
[2988, a]
[2989, li]
[2990, li]
[2991, a]
[2992, href]
[2993, eng]
[2994, sitemap]
[2995, sitemap]
[2996, a]
[2997, li]
[2998, li]
[2999, a]
[3000, href]
[3001, http]
[3002, www]
[3003, sci]
[3004, hkbu]
[3005, edu]
[3006, hk]
[3007, eng]
[3008, page]
[3009, page]
[3010, disclaimer]
[3011, disclaimer]
[3012, a]
[3013, li]
[3014, li]
[3015, a]
[3016, href]
[3017, http]
[3018, www]
[3019, hkbu]
[3020, edu]
[3021, hk]
[3022, eng]
[3023, about]
[3024, privacy]
[3025, jsp]
[3026, privacy]
[3027, policy]
[3028, a]
[3029, li]
[3030, li]
[3031, span]
[3032, style]
[3033, float]
[3034, left]
[3035, margin]
[3036, top]
[3037, px]
[3038, a]
[3039, href]
[3040, http]
[3041, www]
[3042, facebook]
[3043, com]
[3044, pages]
[3045, faculty]
[3046, of]
[3047, science]
[3048, hkbu]
[3049, target]
[3050, _blank]
[3051, img]
[3052, src]
[3053, images]
[3054, png]
[3055, border]
[3056, a]
[3057, a]
[3058, href]
[3059, https]
[3060, www]
[3061, instagram]
[3062, com]
[3063, hkbusci]
[3064, target]
[3065, _blank]
[3066, img]
[3067, src]
[3068, images]
[3069, png]
[3070, border]
[3071, a]
[3072, a]
[3073, href]
[3074, http]
[3075, www]
[3076, twitter]
[3077, com]
[3078, hkbu_science]
[3079, target]
[3080, _blank]
[3081, img]
[3082, src]
[3083, images]
[3084, png]
[3085, border]
[3086, a]
[3087, a]
[3088, href]
[3089, http]
[3090, weibo]
[3091, com]
[3092, hkbuscience]
[3093, target]
[3094, _blank]
[3095, img]
[3096, src]
[3097, images]
[3098, png]
[3099, border]
[3100, a]
[3101, span]
[3102, li]
[3103, ul]
[3104, ul]
[3105, class]
[3106, nav]
[3107, navbar]
[3108, nav]
[3109, navbar]
[3110, right]
[3111, li]
[3112, style]
[3113, padding]
[3114, right]
[3115, px]
[3116, color]
[3117, white]
[3118, p]
[3119, style]
[3120, font]
[3121, size]
[3122, px]
[3123, padding]
[3124, top]
[3125, px]
[3126, all]
[3127, rights]
[3128, reserved]
[3129, script]
[3130, document]
[3131, write]
[3132, new]
[3133, date]
[3134, getfullyear]
[3135, script]
[3136, faculty]
[3137, of]
[3138, science]
[3139, hkbu]
[3140, p]
[3141, li]
[3142, ul]
[3143, ul]
[3144, div]
[3145, div]
[3146, div]
[3147, script]
[3148, src]
[3149, js]
[3150, lib]
[3151, jquery]
[3152, jquery]
[3153, min]
[3154, js]
[3155, script]
[3156, script]
[3157, src]
[3158, js]
[3159, respond]
[3160, js]
[3161, script]
[3162, script]
[3163, src]
[3164, js]
[3165, lib]
[3166, bootstrap]
[3167, bootstrap]
[3168, min]
[3169, js]
[3170, script]
[3171, script]
[3172, document]
[3173, ready]
[3174, function]
[3175, sarea]
[3176, keydown]
[3177, function]
[3178, if]
[3179, keycode]
[3180, window]
[3181, location]
[3182, href]
[3183, eng]
[3184, search]
[3185, value]
[3186, sarea]
[3187, val]
[3188, function]
[3189, gosearch]
[3190, var]
[3191, input]
[3192, document]
[3193, getelementbyid]
[3194, input]
[3195, value]
[3196, window]
[3197, location]
[3198, href]
[3199, eng]
[3200, search]
[3201, value]
[3202, input]
[3203, function]
[3204, ischi]
[3205, str]
[3206, var]
[3207, j]
[3208, var]
[3209, s]
[3210, str]
[3211, if]
[3212, s]
[3213, return]
[3214, true]
[3215, for]
[3216, var]
[3217, i]
[3218, i]
[3219, s]
[3220, length]
[3221, i]
[3222, if]
[3223, s]
[3224, charcodeat]
[3225, i]
[3226, s]
[3227, charcodeat]
[3228, i]
[3229, s]
[3230, charcodeat]
[3231, i]
[3232, return]
[3233, false]
[3234, return]
[3235, true]
[3236, expr]
[3237, external]
[3238, function]
[3239, obj]
[3240, if]
[3241, obj]
[3242, href]
[3243, match]
[3244, pdf]
[3245, return]
[3246, true]
[3247, else]
[3248, return]
[3249, obj]
[3250, href]
[3251, match]
[3252, mailto]
[3253, obj]
[3254, hostname]
[3255, location]
[3256, hostname]
[3257, obj]
[3258, href]
[3259, match]
[3260, javascript]
[3261, obj]
[3262, href]
[3263, match]
[3264, a]
[3265, external]
[3266, attr]
[3267, target]
[3268, _blank]
[3269, script]
[3270, google]
[3271, analytics]
[3272, code]
[3273, begin]
[3274, script]
[3275, type]
[3276, text]
[3277, javascript]
[3278, var]
[3279, _gaq]
[3280, _gaq]
[3281, _gaq]
[3282, push]
[3283, _setaccount]
[3284, ua]
[3285, _gaq]
[3286, push]
[3287, _setdomainname]
[3288, sci]
[3289, hkbu]
[3290, edu]
[3291, hk]
[3292, _gaq]
[3293, push]
[3294, _trackpageview]
[3295, function]
[3296, var]
[3297, ga]
[3298, document]
[3299, createelement]
[3300, script]
[3301, ga]
[3302, type]
[3303, text]
[3304, javascript]
[3305, ga]
[3306, async]
[3307, true]
[3308, ga]
[3309, src]
[3310, https]
[3311, document]
[3312, location]
[3313, protocol]
[3314, https]
[3315, ssl]
[3316, http]
[3317, www]
[3318, google]
[3319, analytics]
[3320, com]
[3321, ga]
[3322, js]
[3323, var]
[3324, s]
[3325, document]
[3326, getelementsbytagname]
[3327, script]
[3328, s]
[3329, parentnode]
[3330, insertbefore]
[3331, ga]
[3332, s]
[3333, script]
[3334, google]
[3335, analytics]
[3336, code]
[3337, end]
[3338, body]
[3339, html]
